id,name,popularity,followers,genres
3cdos5vq3wSUR8mEvMiqq9,Scary Kids Scaring Kids,42.0,193656.0,"['metalcore', 'neon pop punk', 'pop punk', 'post-hardcore', 'screamo']"
4d6Rawrese4OLF1zZCztod,Brand of Sacrifice,51.0,148484.0,"['deathcore', 'melodic metalcore', 'slamming deathcore', 'symphonic deathcore']"
5274obTQJjzjyycRyJlfml,Whitechapel,50.0,499257.0,"['deathcore', 'melodic metalcore', 'metalcore', 'tennessee metal']"
5n71fmAB8Un2IfAPn64erN,From First To Last,43.0,284851.0,"['metalcore', 'neon pop punk', 'pop punk', 'post-hardcore', 'screamo']"
7I25a8b3zJkLqCW2Ikfpfe,Bryan Garris,46.0,1081.0,[]
4qrHkx5cgWIslciLXUMrYw,Knocked Loose,58.0,317359.0,"['kentucky metal', 'kentucky punk']"
1AYs2fxCu0pV8iKaguz4po,Eyes Wide Open,31.0,33218.0,"['gymcore', 'swedish metalcore', 'varmland rock']"
4OyVGLuNjvA4c5IqBZsmFi,3 Pill Morning,33.0,23232.0,['rap metalcore']
2cGTjGiqVo9E2NQIz3lP9D,Bury Your Dead,33.0,71199.0,"['deathcore', 'melodic metalcore', 'metalcore']"
3ALVPmg5sZexSVD2m9atEt,Invent Animate,48.0,104636.0,"['american metalcore', 'djent', 'melodic metalcore', 'metalcore', 'progressive metalcore']"
48zUWAXpgEXfpttz23pCNQ,Oceans Ate Alaska,43.0,171294.0,"['melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
567L1a4812VuMSRrbCqdo4,Stain the Canvas,39.0,22630.0,"['deep metalcore', 'italian metalcore']"
5fENlrINIVP0gJOtKxvORt,Call Me Karizma,56.0,237357.0,['minnesota hip hop']
3cmfyZ8hRHaN2CO9Qo4j35,polnalyubvi,38.0,80328.0,"['russian alt pop', 'russian indie']"
31jvzuB4ikftPQZJwrYfCF,Enter Shikari,53.0,430193.0,"['british alternative rock', 'nintendocore', 'trancecore', 'uk metalcore', 'uk post-hardcore']"
1B0155rdv175D1tQ8VH7Oy,FEVER 333,50.0,237500.0,"['la indie', 'nu-metalcore']"
21QEpK62qn34QVshh4qpTK,Sam Carter,35.0,188.0,[]
3pFPBG84k5bQVbL9apf2PD,Grace Grundy,47.0,76500.0,['channel pop']
3GzWhE2xadJiW8MqRKIVSK,Underoath,54.0,586907.0,"['christian metal', 'christian metalcore', 'melodic metalcore', 'metalcore', 'pop punk', 'post-hardcore', 'screamo', 'tampa indie']"
6yeRY2d7gubXoymv3DAYhS,Fire From The Gods,48.0,166720.0,"['austin metal', 'conscious hip hop']"
22mbEoKC7MnAi8kx3axnvV,Straight Line Stitch,23.0,53665.0,"['pixie', 'slayer', 'tennessee metal']"
44wJRGNtWywCUJZug8FJg3,Unearth,39.0,176303.0,"['boston metal', 'deathcore', 'melodic metalcore', 'metalcore']"
0aKUHdp1gJhQ6mpZcJLd4L,Sonny Sandoval,24.0,851.0,[]
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,69.0,2062989.0,"['boston hip hop', 'hip hop', 'pop rap', 'rap']"
0A7d0PJxaLO7CGI94ht6PX,Crystal Lake,45.0,177215.0,"['japanese metalcore', 'japanese punk rock', 'melodic metalcore', 'metalcore']"
4ZIBrskTJWmkJUvM7uAu1o,Chiodos,46.0,305476.0,"['metalcore', 'neon pop punk', 'pop punk', 'post-hardcore', 'screamo']"
2KThapFkgZbfJlBzpJubYl,May of Sorrow,25.0,1611.0,['ukrainian metalcore']
4T0p8Zo2nJdSoCDTrV9jgW,Howard Jones,36.0,369.0,[]
3Mf8IAdpaeoAuuhQGYbsZ5,Jeremy Gray,12.0,21.0,[]
4Ive5h2zDEYWu32ik078C2,I Declare War,29.0,83466.0,"['deathcore', 'melodic metalcore']"
4sy5qWfwUwpGYBnCKnwfcW,Heaven Shall Burn,46.0,255033.0,"['german melodeath', 'german metalcore', 'melodic death metal', 'melodic metalcore', 'metalcore']"
2fW1q3e7jiCe9l55PlIcNE,Earthists.,29.0,19069.0,['japanese metalcore']
3N7q5meGCAvpjRAr2U8OX5,Dangerkids,35.0,71498.0,"['nu-metalcore', 'post-screamo']"
0cF5nqUFdGwBwXK3uWt7zI,Cooper Lagace,29.0,109.0,[]
2dE5audbkV3o5cKxvM7lBD,Thornhill,45.0,95160.0,"['australian metalcore', 'australian post-hardcore', 'metalcore']"
4Uc6biA3i00oRAWvIfjhlk,MYCHILDREN MYBRIDE,21.0,26566.0,"['alabama metal', 'christian hardcore', 'christian metal']"
1AvLltBsz1HdAtZeucm9zy,Aviana,43.0,54644.0,"['melodic metalcore', 'metalcore', 'swedish metalcore']"
28dpy0DQotTkBXcTlniQii,ten56.,43.0,38965.0,[]
50YmW8f4U5IxTIwYI9mGAe,Hollow Front,39.0,74732.0,"['american metalcore', 'melodic metalcore', 'metalcore']"
0DZKzOGHDqGaf1N2pmsBRZ,Cane Hill,38.0,75025.0,"['metalcore', 'nu-metalcore']"
2HSp2S2KwxKE7sASl6bMR9,A Skylit Drive,42.0,280227.0,"['melodic metalcore', 'metalcore', 'neon pop punk', 'pixie', 'pop punk', 'screamo']"
6o8sDniHcZPM1SixvjKiYS,NOVELISTS,43.0,83262.0,"['djent', 'melodic metalcore', 'metalcore']"
5MHwF8Wbh7I8LWpR7x7qYS,Smile on the Sinner,13.0,6128.0,['american metalcore']
4QnuZOyl4C9d1keyOZXJ21,Future Palace,46.0,46717.0,['german post-hardcore']
0aUvfFnGgvc8ES3FrJ6Ify,John Wayne,24.0,14800.0,"['brazilian hardcore', 'brazilian metal', 'brazilian metalcore', 'brazilian post-hardcore']"
3vd4E0gF0mgeke2hYT7Tva,Yuri Lemes,9.0,14.0,[]
2G6ovsGNhxkImYJzxspmca,Milton Aguiar,9.0,17.0,[]
7f6aaGesYhnRPTcI36JGsb,Blood Youth,29.0,35235.0,"['melodic hardcore', 'metalcore', 'nu-metalcore']"
5LyRnL0rysObxDRxzSfV1z,Counterparts,49.0,183807.0,"['canadian hardcore', 'canadian metal', 'melodic metalcore', 'metalcore', 'modern melodic hardcore']"
6kQB2RN7WwryMdJ1MoQh1E,The Ghost Inside,54.0,318283.0,"['melodic metalcore', 'metalcore']"
10YNQq86z4shHwDSymTyWc,Cancer Bats,35.0,86296.0,"['canadian hardcore', 'canadian metal', 'canadian metalcore', 'canadian punk']"
60cGRl68qyCBMqZi3tiHEU,Walls of Jericho,33.0,104222.0,"['groove metal', 'melodic metalcore']"
4p6RoajGbtqLSfYZpFxHyU,Any Given Day,43.0,98796.0,"['german metalcore', 'german post-hardcore', 'melodic metalcore', 'metalcore']"
5qSQDLG1CdotFh8eWhm7yT,Maylene And The Sons Of Disaster,33.0,62618.0,"['alabama metal', 'christian hardcore']"
3z1C31NkSQPWEFGkXCp3zx,Savage Hands,46.0,26648.0,"['american metalcore', 'metalcore']"
1fnDlUNi67FQtHHqBl4Yfg,Alesana,47.0,422467.0,"['north carolina emo', 'pop emo', 'screamo']"
6jkKuw4J4SWKrPQCcPGEYl,Happy Heads NANIYORI,25.0,19151.0,['japanese metalcore']
7rqJQQxuUOCk052MK5kLsH,Imminence,53.0,172758.0,"['metalcore', 'swedish metalcore']"
54okLCsuAzwltG8zHECNpm,Hyro The Hero,43.0,36971.0,['nu-metalcore']
45c015302pkY0hgbjeGk1F,Rise To Remain,17.0,14453.0,"['uk metalcore', 'uk post-hardcore']"
1S4xN9nvW5vlFoRBisdxUL,Halocene,51.0,184060.0,['pixie']
22QkuOmdRnasuuVgUjhrVw,Adam Christopher,47.0,22893.0,['acoustic cover']
4uCjcfjmj0x612hXzUOzcE,Micki Sobral,34.0,1852.0,[]
3r68W4hVfVDExynh5SZndg,Henrique Baptista,29.0,108.0,[]
5zm9EEu3tRT0dH3qP3D3bY,Tom Verstappen,29.0,86.0,[]
5XMVfR85CUqujqUkN9c9VQ,"Time, The Valuator",37.0,39008.0,"['djent', 'german metalcore']"
2OTuoIi28WybVbVcykc237,Miss May I,49.0,476225.0,"['melodic deathcore', 'melodic metalcore', 'metalcore', 'screamo']"
7wqP36o9lqWteOCxBnXlwx,Soilwork,50.0,299901.0,"['alternative metal', 'groove metal', 'melodic death metal', 'melodic groove metal', 'melodic metalcore', 'swedish death metal', 'swedish melodeath', 'swedish metal']"
7rZJ1D1ERxrHNKTWwpZFVU,AVOID,35.0,31420.0,['metalcore']
6zrSK4adBQJaCJuhGNKJEl,"Our Hollow, Our Home",38.0,74948.0,"['melodic metalcore', 'metalcore']"
5gafFXCuDdVV3n0MLlW9HQ,Solitude,14.0,3794.0,['swedish metalcore']
55b0Gfm53udtGBs8mmNXrH,Norma Jean,43.0,180483.0,"['american metalcore', 'christian hardcore', 'christian metal', 'deathcore', 'melodic metalcore', 'metalcore', 'post-hardcore', 'screamo']"
4ZznAOb4aE3va5Jz1iDpjc,Conquer Divide,49.0,86188.0,"['pixie', 'post-screamo']"
4eDGuWBcilTGDxa74mForQ,Kaiden Koustoukos,6.0,5.0,[]
5B2GfbXgossZt9SE08Iqn6,Aaron Gillespie,42.0,19124.0,[]
4fJhgb2uzeQZUtUUVqQLX3,Dead To Fall,22.0,25508.0,"['deathcore', 'melodic metalcore']"
5pdyjBIaY5o1yOyexGIUc6,Lights,54.0,301847.0,"['canadian folk', 'canadian pop', 'electropop']"
0PNbGkwlV3farYnmoojYAY,Convictions,31.0,34255.0,"['christian metalcore', 'christian rock', 'metalcore']"
0qJpY7K8p7g6sacvaGNt6i,Fit For An Autopsy,47.0,182408.0,"['brutal deathcore', 'deathcore', 'melodic metalcore', 'metalcore']"
6RRpZz1uPqY9E28kmSPAhw,Like Moths To Flames,46.0,242347.0,"['dayton indie', 'melodic metalcore', 'metalcore']"
5pI1lO52EraVBmUu9kOhRd,A Feast for Kings,17.0,8431.0,"['american metalcore', 'christian metalcore']"
7oDukxx8ez7bbs25rWqNpc,Heavy Heavy Low Low,21.0,21403.0,"['american metalcore', 'mathcore', 'nintendocore', 'sasscore']"
0nwaJC0fNG254OVJxnDiW7,Confession,18.0,14509.0,['deep melodic metalcore']
2j5thxS6vaOqDNEAh0SFEx,See You Next Tuesday,19.0,21939.0,"['deathcore', 'mathcore', 'nintendocore']"
2JvkRVVvySroPAtnf3sEW3,Fronzilla,31.0,12618.0,[]
3HMsQNXUa0je3yG5REHkQ7,"Oh, Sleeper",37.0,104737.0,"['christian hardcore', 'christian metal', 'christian metalcore', 'christian rock', 'melodic metalcore', 'metalcore']"
0Zw91yH74OemLqD4rHn96K,Elena Pitoulis,50.0,449.0,[]
1p6obHqCF3E42HYbyQrHhE,The Bianca Story,40.0,4157.0,"['basel indie', 'swiss indie', 'swiss rock']"
4Lo9uin42ZRpz8pqItU4gL,Maybemahri,33.0,465.0,[]
54ryBVbl5CbgFmiXixV6C1,Lackmus,23.0,740.0,[]
5k2dso94XJEWZhPMmKFznI,chuala,43.0,2691.0,[]
4ae1CMoZOjwIOUmhJlA9Tt,Bloom Twins,34.0,9189.0,['etherpop']
6hhA8TKRNryM8FNzqCqdDO,Tricky,51.0,463627.0,"['electronica', 'trip hop']"
0yz9lVc98Tji7yjwkUe7l7,Marta,41.0,6190.0,[]
2ygqIHv0ztubzTw7LfUQ15,DoubKore,24.0,6459.0,['hard minimal techno']
3j2zB13syOvCyrkJIomEA2,Stereo Express,37.0,28088.0,"['deep euro house', 'deep minimal techno']"
70s3JhU9Ai0cIowagibjNI,Niconé,37.0,29988.0,['deep euro house']
3egW8Pgmbjm5vS4EPXZond,Sascha Braemer,36.0,70662.0,"['deep euro house', 'minimal techno']"
029mu1aqo3fVehGV1AxnNV,Narra,31.0,221.0,[]
4jPpDbD1ERO3zjBon97ECM,Niko Schwind,32.0,13406.0,"['deep euro house', 'organic house']"
7iCW4xyVOIklzZ2qc7pS5h,Romain Garcia,46.0,7287.0,[]
4x2Ejyd2OGXtZrPvAQWvYL,Stereoclip,52.0,39125.0,[]
46g2NeMi2Pq1yRP3CHnov8,Pappenheimer,26.0,31491.0,"['dark techno', 'german dark minimal techno']"
4smTLJEoRPULdc4QuG7JGo,Ben Dust,32.0,11602.0,['dark techno']
2zviRwkdWgt0rjV3cxM7mg,Mario Ochoa,30.0,29373.0,"['circuit', 'latin tech house']"
44XzG6GoJZNtkIGW19hsUK,Tommy Cash,47.0,173736.0,['estonian hip hop']
04moHHOQdOW4g4Ikktxfpu,Luna Semara,24.0,2106.0,[]
318VpIRUWele6jD0k3ldkT,Phoebe Killdeer,53.0,8161.0,[]
6wMr4zKPrrR0UVz08WtUWc,Black Coffee,61.0,1038469.0,"['south african house', 'south african pop', 'south african pop dance']"
4W0g0RkPE0pCtstjwYkFKP,Dani Sbert,16.0,2672.0,['deep minimal techno']
4LBywTbKRTQpZEd7A2FBF6,Diego Straube,12.0,530.0,[]
4qG1qjeHfkASTdyRGbLWbV,FJAAK,38.0,110011.0,['raw techno']
7zH0EpzFgwmwpnEprtvDig,Juliet Fox,31.0,11507.0,[]
6QfZgJa0nrIKLwAdso7ai9,ROBPM,37.0,17236.0,"['dark techno', 'italian techno']"
6dC41opH96WjFwWhhAxBsS,Helsloot,61.0,17093.0,['house']
5eGYWCwLxA2ZZzWLcOhavb,SQU4RE,19.0,621.0,[]
5UVzX8pQe6bb5ueNdfViih,Chris Malinchak,52.0,86876.0,['nu disco']
1JxLnEvBPdm9baryEFzE50,Truncate,26.0,21974.0,"['dark minimal techno', 'minimal dub', 'minimal techno', 'techno']"
3R9nd8oWAyi3RM6HmMCRWt,Housemeister,15.0,5991.0,[]
4APUbQ1NzVSQyGOhH4g2jY,Thalstroem,33.0,2936.0,"['deep euro house', 'german dance']"
243v6y74lia0v8jy6FH5iF,Northern Lite,38.0,31040.0,['electronic rock']
2vf4pRsEY6LpL5tKmqWb64,Elderbrook,67.0,370282.0,['uk dance']
3lHI0h5NymKIJmDOxqHIgJ,Kate Elsworth,30.0,644.0,['australian dance']
2KofAEA8S0jDDXjSg6a3HR,Johnny Jewel,35.0,29042.0,[]
1WyJbOc1Ws2vWLUZu36jla,Glüme,29.0,11159.0,['la pop']
2XDYCsSrSPH37AtnRvCkIx,Egbert,26.0,13005.0,['deep minimal techno']
62k5LKMhymqlDNo2DWOvvv,Boys Noize,57.0,278510.0,"['alternative dance', 'dance-punk', 'electro house', 'fidget house', 'filter house', 'german dance', 'german techno', 'new rave']"
6DISDxnyL2nMN8V5UT6ouj,Yvy,18.0,111.0,[]
6gBmUpKvNYtnQTSLK5vwS5,DJ Rush,27.0,35042.0,"['schranz', 'techno']"
6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,46.0,468753.0,['amapiano']
3Oa0mJQWQrUOqJ8fcLuu7l,DBN Gogo,44.0,608215.0,['amapiano']
5XFQLyJekhzCO7PiTqboOB,Robert Babicz,31.0,47487.0,"['cologne electronic', 'german techno', 'minimal techno']"
5CdjhtE8hYoqKXfqtgcLiu,Monastetiq,27.0,2380.0,['ukrainian electronic']
2HkqD9bmnrPK7mXNMpZQIQ,Fredrik Ferrier,38.0,5045.0,[]
4O71i7ke5iIBX6RNSFoZbS,trentemøller,45.0,367120.0,"['danish electronic', 'danish electropop', 'electronica', 'minimal techno', 'trip hop']"
6DmZyJ6TWL7hWrchdqpqzU,Joey Smith,19.0,2881.0,['hard minimal techno']
67qmoqrkr162LFix4Czmlv,Umami,30.0,17984.0,['deep euro house']
5VMXbzLVkLd4Cq4rBzx4T3,Mha Iri,40.0,11903.0,['scottish techno']
5R9d1YP5jtBw2IrQItGzQI,Michael Mayer,32.0,38538.0,"['cologne electronic', 'microhouse', 'minimal techno', 'pop ambient']"
5kLxUjb0cjBX07rL7phDVE,Fabian Reichelt,26.0,1128.0,['deep euro house']
2U8kmpV72r6o2i2wEJMgE5,AnGy KoRe,28.0,19383.0,"['dark techno', 'italian techno']"
6DQLkRykAsF6paJnlIMX4H,Josh Wink,31.0,35721.0,"['minimal techno', 'techno']"
1I4gn6l21SLaCSQhgUWtdP,DJ Wink's,0.0,2.0,[]
44zcDDVZOY0ck7KECNUPK1,Dominik Eulberg,40.0,137420.0,"['german techno', 'microhouse', 'minimal techno']"
0K0RNxYGidPzp5RJzXj9TE,Essáy,26.0,2061.0,[]
2Ch5FKvelQEglFpISkr7Po,Fairmont,25.0,10831.0,['minimal melodic techno']
7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,67.0,1126572.0,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
5Bkfq1NhUCWBf2OTuTyD4I,EKE,38.0,1061.0,[]
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,75.0,2712400.0,"['belgian edm', 'edm', 'pop dance', 'tropical house']"
3v5qNc7Yg1HwuHw4SZYa0u,Name One,27.0,400.0,[]
4cvdQRyHmkSQSakUrW2oxv,Michael Bibi,48.0,223019.0,['tech house']
7qHOphlWaJrfFa0BqpayDG,Planningtorock,35.0,42982.0,"['electroclash', 'electrofox']"
3HeBpt2YKFCmAC6n3JtlXI,Gene Karz,18.0,2159.0,"['belarusian electronic', 'dark techno', 'german dark minimal techno']"
49SfzjpEX1z3vT9C0OZIJR,Lesia Karz,16.0,602.0,[]
5kLzaeSHrmS7okc5XNE6lv,Butch,47.0,46431.0,"['acid techno', 'frankfurt electronic', 'german techno', 'minimal tech house', 'minimal techno']"
4TjUC7PDFfMhDvv9NqWd2Z,Tom Laws,9.0,1210.0,"['dark minimal techno', 'deep minimal techno']"
1hkfEa4hrtWkCMT3TsE7qX,4TH Chapter,1.0,94.0,[]
6T4o7zIrC64VT1bhrtEfqG,Malena Maria,16.0,434.0,[]
0niAmmZtA7TYdiK1ieMN90,Marek Bois,2.0,665.0,['german techno']
0C12lVN0om5RjpgjboPnf3,Sebo K,18.0,7387.0,"['german techno', 'minimal tech house']"
3rRhpdmY3ws3HSBUfNktlc,Max Moya,6.0,10.0,[]
0Y0Kj7BOR5DM0UevuY7IvO,Slam,29.0,35057.0,"['acid techno', 'minimal techno', 'scottish techno', 'techno']"
4a1Zc81NO5tQd8687YJMKP,Hertz,4.0,106.0,[]
2xeHjPrS4EnEUIXHV9pkeg,Monika Kruse,29.0,79942.0,"['electra', 'german tech house', 'german techno', 'minimal techno']"
44CkOTmP33qUoft5iGVPov,UNER,18.0,6383.0,['latin tech house']
1oCUBnT304Iyc95vKgjyj0,Damon Paul,31.0,2284.0,['berlin minimal techno']
7qffELscxpltKCso3ByH67,FLOHIO,31.0,30702.0,['london rap']
5qjsbSnuBPdr2cWMFQP8Tb,Paul Ritch,22.0,43040.0,"['acid techno', 'deep minimal techno', 'french techno', 'minimal techno', 'techno']"
3C046bLxNmvBQyaucinAhf,Julian Jeweil,31.0,90797.0,"['dark techno', 'french techno', 'minimal techno']"
0tE5uhIK2tSierQTyLi9ci,Weska,31.0,8438.0,[]
25w2vpqq7dYleBAqMx7Ijx,Zoot Woman,31.0,25214.0,"['alternative dance', 'electrofox', 'new rave', 'reading indie']"
23usQJ95w7f95tnN4MJEgy,Jono McCleery,39.0,25777.0,['uk alternative pop']
3CDs95k1KjP7YTvE37aqyv,Kati Winter,24.0,3862.0,[]
2bfx0bw0uVRyfikzS3h5Mg,Animal Trainer,29.0,21868.0,"['deep euro house', 'swiss house']"
30oVwXZSlElygdNpcUIFBk,Sainte Vie,36.0,19092.0,['organic electronic']
2Z4QqhmV5Xw5vX2ZI70HOR,Joel Fletcher,48.0,54668.0,"['deep minimal techno', 'melbourne bounce', 'melbourne bounce international']"
3abRKajGbb3kLMy9AWzfMA,BIJOU,43.0,39934.0,['bass house']
0Z2EpubIhxnq4B6PV0I8n3,Christian Smith,28.0,30261.0,"['deep minimal techno', 'minimal techno', 'swedish techno', 'techno']"
4P9XqM8gl12AiZKDIAR5c3,Cassegrain,10.0,8548.0,['minimal dub']
4SoC2HfA0nGk3xCJ3hRG3J,Steve Bug,28.0,30254.0,"['german house', 'german techno', 'minimal techno']"
3qMRvSHJpaRjGDkIeNMoGz,Theo Parrish,32.0,70913.0,"['deep house', 'detroit house', 'detroit techno', 'jazz house']"
2avLrd2zPsYxpROrEJbaqF,Elay Lazutkin,20.0,8362.0,"['deep minimal techno', 'hard minimal techno']"
1ygSVTF0A998n2Z3nmLei8,Audion,29.0,12026.0,"['microhouse', 'minimal techno']"
1vJHfCreWAS46V8RZ67ojo,Ben Klock,30.0,117805.0,"['german techno', 'minimal techno', 'techno']"
0Tdo9YdoMdoj41B2KNTywZ,André Sobota,27.0,5724.0,"['minimal melodic techno', 'progressive house', 'progressive trance house']"
5Uqwc43sDJPCpyKoDGgKEK,Andrea Roma,25.0,5825.0,"['deep minimal techno', 'hard minimal techno']"
0aES4ZLel0wSvuR5YZphd9,Leusin,25.0,344.0,[]
4N6XVXvfjBPNFCdS56TCea,Dirty Doering,36.0,56596.0,"['deep euro house', 'organic electronic']"
7dhJPaz7uYAPpQSBj1SPaN,Marc DePulse,34.0,10866.0,['deep euro house']
0WfN8Xr80cGPyNQ3yOk6lt,Hadar,24.0,32.0,[]
7daexEpVdKDbvlUHZ2rWbe,Matias Aguayo,30.0,28552.0,"['cologne electronic', 'electronica chilena']"
4k15mfLh1MGsKh6SxYfmKm,Lukas Freudenberger,16.0,7774.0,"['dark techno', 'german dark minimal techno']"
0EsbRNkt5BF0AyXUHi6Xix,Unmensch,5.0,1019.0,[]
2z6qOkQVyn7h3XzUuNlRlM,Paul St. Hilaire,24.0,3671.0,['dub techno']
2mCO8VCykQQ3ilrdyb4grr,Märtini Brös,9.0,1722.0,[]
3U87RH4uLmzP6u23Pkp01o,Cab Drivers,9.0,2732.0,['minimal tech house']
1yzgJmZf5CxtFfGfRFm4Si,Gajendra Verma,62.0,2154981.0,"['filmi', 'modern bollywood']"
3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,55.0,2181277.0,"['desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']"
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,70.0,17283147.0,"['filmi', 'modern bollywood', 'punjabi pop']"
5kPOMQZvgkAEnRZqwn9SYQ,Jaideep Sahni,61.0,765.0,['modern bollywood']
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,74.0,5000387.0,"['filmi', 'modern bollywood']"
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,71.0,1736413.0,"['filmi', 'modern bollywood']"
0m3D4grap8VFSzbJMqgNVk,Kumaar,70.0,15299.0,['modern bollywood']
4GEyPR3J4DYvuTRuPJQ0CW,Anvita Dutt Guptan,57.0,154.0,['modern bollywood']
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,74.0,16689526.0,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']"
1wRPtKGflJrBx9BmLsSwlU,Pritam,85.0,18674524.0,"['filmi', 'indian instrumental', 'modern bollywood']"
0E02VcvA5p1ndkLdqWD5JB,Ankit Tiwari,64.0,12967452.0,"['filmi', 'modern bollywood']"
4cAERazLlAzVGA10ORWaUP,Manoj Muntashir,64.0,9697.0,['modern bollywood']
4IKVDbCSBTxBeAsMKjAuTs,Armaan Malik,72.0,18975854.0,"['filmi', 'modern bollywood']"
12CpR4SNDzVIlDoPSeNFeW,Shashaa Tirupati,63.0,156532.0,"['filmi', 'modern bollywood']"
5FVBduYaeVBb6JIghza7v6,Santhosh Narayanan,70.0,1647666.0,['filmi']
5sSzCxHtgL82pYDvx2QyEU,Devi Sri Prasad,67.0,7535702.0,['tollywood']
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,65.0,203905.0,"['afghan pop', 'chutney', 'classic bollywood', 'filmi']"
5cB4d4jPYjMT326sjihQ4m,Shaan,66.0,6218908.0,"['filmi', 'modern bollywood']"
0e7Xsukwik0zDaqCcSvJTg,Prasoon Joshi,57.0,883.0,['modern bollywood']
76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,67.0,2386617.0,"['filmi', 'modern bollywood']"
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,70.0,7572756.0,"['filmi', 'modern bollywood']"
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,75.0,1605300.0,"['filmi', 'gujarati pop', 'modern bollywood']"
6k6dimE4a6OFnD0HWmkIUW,Tochi Raina,62.0,72590.0,"['filmi', 'modern bollywood']"
0FJz7XR37hH69traaHLijA,Shaarib Toshi,63.0,1478475.0,"['filmi', 'modern bollywood']"
5eWpthiGD66CLD4bQjvIBp,Sanjay Leela Bhansali,55.0,107494.0,['modern bollywood']
3tHD07u1ON4uHxmnT9rwqZ,Neeraj Shridhar,65.0,2085481.0,"['filmi', 'modern bollywood']"
3nQ125TJobosBH446Dsvvv,Kavita Seth,63.0,526681.0,"['filmi', 'hindi indie', 'modern bollywood', 'sufi']"
4xd7mLI7urqrxELaXhAvzw,Shekhar Ravjiani,68.0,621646.0,"['filmi', 'modern bollywood']"
7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,66.0,7882543.0,"['filmi', 'modern bollywood']"
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,80.0,122973.0,['modern bollywood']
7svWIUSwHbHQUw2gK1PfNh,A. R. Reihana,47.0,2335.0,['filmi']
005ppBcDhgC9mj7CgRmv1D,Bamba Bakya,47.0,2667.0,['tamil pop']
6RF8hEdlUKoLPQOHmBbHiM,Yasser Desai,58.0,1153958.0,"['desi pop', 'filmi', 'modern bollywood']"
5f4QpKfy7ptCHwTqspnSJI,Neha Kakkar,72.0,42070460.0,"['filmi', 'modern bollywood']"
4yxICw7joYAxRI2sTRldLB,Rajat Nagpal,64.0,12416.0,"['desi pop', 'modern bollywood', 'punjabi pop']"
7qHsapL39aTQsPhixtzVvy,Ayushmann Khurrana,61.0,4581576.0,"['filmi', 'modern bollywood']"
5LrOikR4dNgBA8JwZO68NE,Tanishk-Vayu,52.0,679.0,['modern bollywood']
4sdcjfLzvLC1IUYFwCAWHn,Sathyaprakash,60.0,149003.0,"['filmi', 'tamil pop']"
3qjzGkAGKsCkJOieWWRz8k,VM Mahalingam,46.0,103.0,[]
45dUPHFa2AoC4lqFTcPmiD,Nakul Abhyankar,52.0,88643.0,"['tamil hip hop', 'tollywood']"
7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,70.0,12632906.0,"['filmi', 'hindi hip hop', 'modern bollywood']"
3nqS8jzqmsPKFJTp0BOIel,Ikky,63.0,35648.0,['punjabi pop']
3cAisWS37sGCCtRgWfvrod,Diamond Platnumz,56.0,759938.0,"['azontobeats', 'bongo flava', 'tanzanian pop']"
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,72.0,7928395.0,"['filmi', 'modern bollywood']"
7DcUua74PM7MmBljTTjIyy,Shiraz Uppal,58.0,100850.0,"['classic pakistani pop', 'pakistani pop', 'sufi']"
5SuRAj1A9FEHj5NxS86YAm,Shafqat Amanat Ali,62.0,2178509.0,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']"
6rOmL22Rvtv9INMpxfLluj,Tara Sutaria,40.0,4456.0,[]
3PgeUFj9oHU4K4RGaITz2f,Paresh Kamath,56.0,534.0,[]
79sho4jpEGoCCC51KHnNSJ,Naresh Kamath,56.0,547.0,['modern bollywood']
0Yb0T3wUUNiIvHjqnfkbuH,Mahalakshmi Iyer,63.0,32421.0,"['filmi', 'modern bollywood']"
3GBSge8pq7mpezUQl0GAOA,Kausar Munir,62.0,10407.0,['modern bollywood']
6jf2eKjiPT6P18RbOSLzf0,Arko,56.0,759616.0,"['desi pop', 'filmi', 'modern bollywood']"
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,76.0,3288216.0,"['filmi', 'modern bollywood']"
